date,store_id,product_category,region,units_sold,revenue,discount,marketing_spend,holiday
2024-12-12,S002,Fashion,South,52,3768.57,5.0,254.05,0
2024-12-13,S001,Electronics,North,65,20318.53,20.0,182.6,0
2024-12-13,S001,Home,North,54,4380.94,10.0,930.98,0
2024-12-13,S001,Fashion,North,60,4783.5,10.0,801.8,0
2024-12-13,S002,Electronics,South,66,13364.3,15.0,954.64,0
2024-12-13,S002,Home,South,56,3805.34,10.0,192.18,0
2024-12-13,S002,Fashion,South,58,1725.53,10.0,727.94,0
2024-12-14,S001,Electronics,North,66,19089.42,15.0,776.74,0
2024-12-14,S001,Home,North,42,4972.97,0.0,280.6,0
2024-12-14,S001,Fashion,North,58,4567.83,0.0,533.09,0
2024-12-14,S002,Electronics,South,49,20641.46,0.0,807.91,0
2024-12-14,S002,Home,South,41,4248.91,5.0,528.19,0
2024-12-14,S002,Fashion,South,60,5649.55,5.0,1122.19,0
2024-12-15,S001,Electronics,North,71,14434.42,20.0,959.68,0
2024-12-15,S001,Home,North,47,4003.72,0.0,1006.5,0
2024-12-15,S001,Fashion,North,64,4787.13,5.0,473.12,0
2024-12-15,S002,Electronics,South,63,19167.89,5.0,1038.49,0
2024-12-15,S002,Home,South,64,5590.6,0.0,595.59,0
2024-12-15,S002,Fashion,South,69,2194.62,10.0,909.91,0
2024-12-16,S001,Electronics,North,53,14118.85,10.0,228.09,0
2024-12-16,S001,Home,North,49,4544.9,5.0,709.75,0
2024-12-16,S001,Fashion,North,59,4539.81,5.0,808.15,0
2024-12-16,S002,Electronics,South,62,22819.53,0.0,708.77,0
2024-12-16,S002,Home,South,59,2840.24,20.0,513.65,0
2024-12-16,S002,Fashion,South,58,3753.71,5.0,324.09,0
2024-12-17,S001,Electronics,North,58,19612.89,10.0,425.67,0
2024-12-17,S001,Home,North,57,3449.72,10.0,579.65,0
2024-12-17,S001,Fashion,North,71,3382.41,10.0,431.27,0
2024-12-17,S002,Electronics,South,52,10093.96,0.0,503.65,0
2024-12-17,S002,Home,South,44,2719.4,0.0,378.8,0
2024-12-17,S002,Fashion,South,59,2891.09,10.0,1058.7,0
2024-12-18,S001,Electronics,North,51,21763.13,5.0,669.4,0
2024-12-18,S001,Home,North,50,4598.8,5.0,568.11,0
2024-12-18,S001,Fashion,North,69,2263.67,15.0,500.29,0
2024-12-18,S002,Electronics,South,64,12901.7,15.0,1030.73,0
2024-12-18,S002,Home,South,43,2932.14,5.0,259.81,0
2024-12-18,S002,Fashion,South,63,3595.48,20.0,728.45,0
2024-12-19,S001,Electronics,North,63,19017.09,10.0,1001.02,0
2024-12-19,S001,Home,North,59,2922.16,15.0,1145.65,0
2024-12-19,S001,Fashion,North,44,3095.42,0.0,342.12,0
2024-12-19,S002,Electronics,South,64,19234.54,5.0,610.76,0
2024-12-19,S002,Home,South,43,3174.67,0.0,133.55,0
2024-12-19,S002,Fashion,South,57,4833.56,5.0,668.87,0
2024-12-20,S001,Electronics,North,60,13833.85,15.0,962.61,0
2024-12-20,S001,Home,North,53,5054.9,5.0,616.83,0
2024-12-20,S001,Fashion,North,50,2403.53,0.0,462.29,0
2024-12-20,S002,Electronics,South,57,10785.41,5.0,773.37,0
2024-12-20,S002,Home,South,62,3326.16,15.0,636.66,0
2024-12-20,S002,Fashion,South,58,2795.86,20.0,194.87,0
2024-12-21,S001,Electronics,North,70,12885.5,15.0,734.05,0
2024-12-21,S001,Home,North,44,4615.53,0.0,420.42,0
2024-12-21,S001,Fashion,North,63,3919.99,15.0,344.91,0
2024-12-21,S002,Electronics,South,60,17580.33,5.0,607.14,0
2024-12-21,S002,Home,South,65,4814.97,20.0,763.09,0
2024-12-21,S002,Fashion,South,70,7111.58,5.0,1084.57,0
2024-12-22,S001,Electronics,North,59,13065.06,10.0,557.36,0
2024-12-22,S001,Home,North,62,3430.84,10.0,920.74,0
2024-12-22,S001,Fashion,North,58,3575.8,10.0,954.27,0
2024-12-22,S002,Electronics,South,65,14422.37,5.0,779.09,0
2024-12-22,S002,Home,South,60,3694.17,10.0,1157.8,0
2024-12-22,S002,Fashion,South,68,4750.32,5.0,547.88,0
2024-12-23,S001,Electronics,North,60,12185.53,10.0,697.82,0
2024-12-23,S001,Home,North,48,3394.41,20.0,238.75,0
2024-12-23,S001,Fashion,North,57,4956.54,5.0,825.44,0
2024-12-23,S002,Electronics,South,68,21842.94,20.0,505.42,0
2024-12-23,S002,Home,South,45,2775.27,0.0,1039.34,0
2024-12-23,S002,Fashion,South,48,1732.22,0.0,1040.95,0
2024-12-24,S001,Electronics,North,65,21582.87,0.0,401.31,1
2024-12-24,S001,Home,North,50,3449.96,5.0,106.35,1
2024-12-24,S001,Fashion,North,69,5482.04,10.0,225.34,1
2024-12-24,S002,Electronics,South,76,24310.05,20.0,100.06,1
2024-12-24,S002,Home,South,65,7517.27,0.0,1094.38,1
2024-12-24,S002,Fashion,South,77,4719.82,10.0,587.23,1
2024-12-25,S001,Electronics,North,80,31505.18,0.0,1126.13,1
2024-12-25,S001,Home,North,69,6367.83,20.0,741.32,1
2024-12-25,S001,Fashion,North,64,5941.64,5.0,170.75,1
2024-12-25,S002,Electronics,South,60,20346.13,0.0,240.25,1
2024-12-25,S002,Home,South,65,4366.71,5.0,685.33,1
2024-12-25,S002,Fashion,South,68,2436.17,10.0,910.5,1
2024-12-26,S001,Electronics,North,60,9995.28,10.0,1120.73,0
2024-12-26,S001,Home,North,56,4797.94,10.0,210.58,0
2024-12-26,S001,Fashion,North,61,3810.16,10.0,468.21,0
2024-12-26,S002,Electronics,South,70,18999.01,10.0,1106.37,0
2024-12-26,S002,Home,South,47,2673.77,5.0,319.32,0
2024-12-26,S002,Fashion,South,55,2626.31,15.0,434.57,0
2024-12-27,S001,Electronics,North,48,14520.65,0.0,366.42,0
2024-12-27,S001,Home,North,55,4487.8,10.0,657.62,0
2024-12-27,S001,Fashion,North,48,2000.7,0.0,991.79,0
2024-12-27,S002,Electronics,South,48,14633.44,5.0,418.1,0
2024-12-27,S002,Home,South,46,2762.83,5.0,830.07,0
2024-12-27,S002,Fashion,South,58,2110.22,0.0,695.31,0
2024-12-28,S001,Electronics,North,62,20261.89,20.0,559.77,0
2024-12-28,S001,Home,North,63,5988.85,10.0,905.53,0
2024-12-28,S001,Fashion,North,73,5333.83,0.0,544.52,0
2024-12-28,S002,Electronics,South,71,24060.84,20.0,721.58,0
2024-12-28,S002,Home,South,65,5951.68,15.0,1063.29,0
2024-12-28,S002,Fashion,South,55,1922.21,15.0,655.68,0
2024-12-29,S001,Electronics,North,57,12185.85,15.0,377.66,0
2024-12-29,S001,Home,North,54,3186.73,15.0,484.85,0
2024-12-29,S001,Fashion,North,54,4421.67,0.0,710.79,0
2024-12-29,S002,Electronics,South,63,26388.32,0.0,897.93,0
2024-12-29,S002,Home,South,52,3310.63,5.0,777.85,0
2024-12-29,S002,Fashion,South,70,5749.55,10.0,990.64,0
2024-12-30,S001,Electronics,North,54,16102.77,15.0,585.32,0
2024-12-30,S001,Home,North,52,3797.75,5.0,1173.62,0
2024-12-30,S001,Fashion,North,61,1903.04,10.0,841.4,0
2024-12-30,S002,Electronics,South,72,25291.14,15.0,1198.26,0
2024-12-30,S002,Home,South,55,5147.81,15.0,816.32,0
2024-12-30,S002,Fashion,South,42,3908.08,0.0,321.82,0
2024-12-31,S001,Electronics,North,70,22429.56,0.0,1019.03,1
2024-12-31,S001,Home,North,68,3586.56,5.0,1013.28,1
2024-12-31,S001,Fashion,North,72,6046.37,10.0,413.34,1
2024-12-31,S002,Electronics,South,74,14578.89,15.0,739.5,1
2024-12-31,S002,Home,South,60,4876.9,15.0,155.07,1
2024-12-31,S002,Fashion,South,67,3066.1,15.0,550.39,1
2024-01-02,S001,Home,North,32,3709.15,0.0,287.58,0
2024-05-05,S001,Home,North,68,6550.4,10.0,1044.7,0
2024-02-03,S001,Fashion,North,41,3082.68,0.0,325.65,0
2024-12-04,S002,Fashion,South,47,1650.05,5.0,744.03,0
2024-07-16,S002,Fashion,South,51,4235.51,20.0,481.7,0
2024-04-02,S002,Home,South,44,3650.46,10.0,235.3,0
2024-02-08,S002,Home,South,44,4345.25,5.0,857.24,0
2024-03-26,S002,Electronics,South,37,8345.1,5.0,663.92,0
